,code,concatsize,organic,name,RRP,brand,j,price,,,barcode,case size,unit size,unit,
1,591150,6x25bgs,,China Green Tea Pure & Simple - 25's,1.15,Qi,,5.15,,0,653783000424,6,25,bgs,
1,591165,6x25bgs,,China Green Tea Plus,1.59,Qi,,7.15,,0,653783000127,6,25,bgs,
1,591205,6x80bgs,,TeaDirect Teabags,3.45,TeaDirect,,15.5,,0,5018190009173,6,80,bgs,
1,591210,6x80bgs,,Decaffeinated TeaDirect Teabags,4.75,TeaDirect,,21.35,,0,5018190019172,6,80,bgs,
1,600501,6x227g,,CaféDirect Decaff. filter coffee - 3,4.75,CaféDirect,,21.35,,0,5018190009869,6,227,g,
1,600503,6x227g,,CaféDirect Rich filter coffee - 5,4.35,CaféDirect,,19.55,,0,5018190009036,6,227,g,
1,600505,6x227g,,CaféDirect Medium filter coffee (not o/g) - 3,4.35,CaféDirect,,19.55,,0,5018190009012,6,227,g,
1,600506,6x227g,organic,CaféDirect Organic Medium R&G - 3,4.65,CaféDirect,,20.9,,0,5018190009401,6,227,g,
1,600508,6x227g,organic,CaféDirect Machu Picchu R&G - 4,4.49,CaféDirect,,20.2,,0,5018190009449,6,227,g,
1,600512,6x227g,organic,CaféDirect Peru Mountain Reserve R&G - 4,4.48,CaféDirect,,20.1,,0,5060198251054,6,227,g,
1,600515,6x227g,organic,CaféDirect Smooth Blend R&G - 3,4.29,CaféDirect,,19.3,,0,5060198251092,6,227,g,
1,600520,6x100g,organic,Organic Instant Smooth Blend Freeze Dried Coffee - 3,5.29,CaféDirect,,23.8,,0,5060198251139,6,100,g,
1,600522,6x100g,,Classic Instant Coffee - 3,4.55,CaféDirect,,20.45,,0,5018190009067,6,100,g,
1,600524,6x100g,organic,Instant Decaffeinated Coffee - 3,5.09,CaféDirect,,22.9,,0,5060198251153,6,100,g,
1,600525,1x500g,,Classic Instant Coffee - single tin - 3,22.6,CaféDirect,,16.95,,0,5018190009081,1,500,g,
1,600542,6x227g,organic,Whole Coffee Beans - Espresso Blend - 5,4.29,CaféDirect,,19.3,,0,5060198251115,6,227,g,
1,600545,6x227g,organic,Whole Coffee Beans - Machu Picchu - 4,4.49,CaféDirect,,20.2,,0,5018190019202,6,227,g,
1,600547,6x227g,organic,Whole Coffee Beans - Peru Mountain Reserve - 4,4.45,CaféDirect,,20,,0,5060198251078,6,227,g,
1,600549,8x227g,organic,DR Congo R&G Coffee - 3,4.89,Equal Exchange,,29.3,,0,5018190017857,8,227,g,
1,600550,8x227g,organic,Ethiopian Yirgacheffe R&G Coffee - 3,4.89,Equal Exchange,,29.3,,0,5018190017123,8,227,g,
1,600551,8x227g,organic,Guatemalan R&G Coffee - 3,4.89,Equal Exchange,,29.3,,0,5018190017831,8,227,g,
1,600570,6x100g,organic,Instant Coffee freeze dried - medium,4.41,Clipper,,19.85,,0,5021991245497,6,100,g,
1,600571,1x500g,organic,Instant Decaffeinated Coffee,25.13,Clipper,,18.85,,0,5021991543234,1,500,g,
1,600572,1x500g,organic,Instant Coffee freeze dried - tin,21.33,Clipper,,16,,0,5021991245510,1,500,g,
1,600575,6x100g,organic,Instant Decaffeinated Coffee - Medium Arabica,4.68,Clipper,,21.05,,0,5021991245534,6,100,g,
1,600578,6x100g,organic,Instant Coffee Granules - rich,3.96,Clipper,,17.8,,0,5021991245572,6,100,g,
1,600579,6x100g,organic,Instant Coffee - Papua New Guinea,4.56,Clipper,,20.5,,0,5021991247613,6,100,g,
1,600580,8x227g,organic,Papua New Guinea Coffee R&G,3.7,Clipper,,22.25,,0,5021991245558,8,227,g,
1,600587,8x227g,organic,Italian Style Coffee R&G,3.7,Clipper,,22.25,,0,5021991245626,8,227,g,
1,600592,8x227g,organic,Decaffeinated Coffee R&G,4.44,Clipper,,26.65,,0,5021991245640,8,227,g,
1,600605,8x227g,organic,Anytime Medium R&G Coffee - 3,4.69,Equal Exchange,,28.1,,0,5018190007018,8,227,g,
1,600607,8x227g,organic,Colombian Excelso R&G Coffee - 3,4.89,Equal Exchange,,29.3,,0,5018190007209,8,227,g,
1,600610,8x227g,organic,Dark City Roast Coffee Ground - 4,4.69,Equal Exchange,,28.1,,0,5018190017024,8,227,g,
1,600615,8x227g,organic,Decaff. Coffee - medium R&G - 3,4.99,Equal Exchange,,29.9,,0,5018190017048,8,227,g,
1,600635,6x1000g,organic,Coffee Beans - medium roast - 3,18.95,Equal Exchange,,85.2,,0,5018190007537,6,1000,g,
1,600640,6x1000g,organic,Coffee Beans - dark roast - 4,18.95,Equal Exchange,,85.2,,0,5018190007551,6,1000,g,
1,600645,6x1000g,organic,Coffee Beans - espresso - 4,18.95,Equal Exchange,,85.2,,0,5018190007513,6,1000,g,
1,600647,6x1000g,organic,Coffee Beans - Italian - 5,18.95,Equal Exchange,,85.2,,0,5018190017505,6,1000,g,
1,600650,8x227g,organic,Coffee Beans Roast-Colombian Excelso - 3,4.89,Equal Exchange,,29.3,,0,5018190017642,8,227,g,
1,600651,8x227g,organic,Coffee Beans Roast - DRCongo - 3,4.89,Equal Exchange,,29.3,,0,5018190017871,8,227,g,
1,600652,8x227g,organic,Coffee Beans Roast-Ethiopian Yirgacheffe - 3,4.89,Equal Exchange,,29.3,,0,5018190017680,8,227,g,
1,600653,8x227g,organic,Coffee Beans Roast-Guatemalan - 3,4.89,Equal Exchange,,29.3,,0,5018190017811,8,227,g,
1,600657,8x227g,organic,Coffee Beans - Medium roast - 3,4.69,Equal Exchange,,28.1,,0,5018190017567,8,227,g,
1,600660,8x227g,organic,Coffee Beans - Dark City roast - 4,4.69,Equal Exchange,,28.1,,0,5018190017581,8,227,g,
1,600662,8x227g,organic,Coffee Beans - decaffeinated - 3,4.99,Equal Exchange,,29.9,,0,5018190017604,8,227,g,
1,600685,8x227g,organic,Italian Coffee R&G - 5,4.89,Equal Exchange,,29.3,,0,5018190007391,8,227,g,
1,600695,8x227g,organic,Women Grew This Coffee R&G - 3,4.89,Equal Exchange,,29.3,,0,5018190017468,8,227,g,
1,600705,6x250g,organic,Filter Coffee R&G,5.49,Mount Hagen,,24.7,,0,4000799109416,6,250,g,
1,600720,6x100g,organic,Instant Coffee,5.89,Mount Hagen,,26.5,,0,4000799034503,6,100,g,
1,600805,6x227g,organic,Colombia R&G Equidad - 4,4.55,Grumpy Mule,,20.45,,0,5060003730453,6,227,g,
1,600807,6x227g,organic,Sumatra R&G Gayo Highlands - 4,4.55,Grumpy Mule,,20.45,,0,5060003730019,6,227,g,
1,600810,6x227g,organic,Bolivia R&G Café Femenino - 3,4.55,Grumpy Mule,,20.45,,0,5060003730866,6,227,g,
1,600811,6x227g,,Brasil Daterra Sunrise R&G Coffee - 3 - Rainforest Alliance,4.55,Grumpy Mule,,20.45,,0,5060003731795,6,227,g,
1,600813,6x227g,organic,Peru R&G Femenino - 4,4.55,Grumpy Mule,,20.45,,0,5060003731702,6,227,g,
1,600814,6x227g,organic,India Araku R&G Coffee - 3,4.89,Grumpy Mule,,22,,0,5060003731856,6,227,g,
1,600815,6x227g,organic,Decaffeinated R&G (Swiss water) - 3,5.12,Grumpy Mule,,23.05,,0,5060003730842,6,227,g,
1,600816,6x227g,organic,Ethiopia R&G Shakisso - 2,5.12,Grumpy Mule,,23.05,,0,5060003738121,6,227,g,
1,600817,6x227g,organic,Landscape Espresso - R&G - 5,4.89,Grumpy Mule,,22,,0,5060003731962,6,227,g,
1,600830,6x227g,organic,Beans - Espresso - 5,4.89,Grumpy Mule,,22,,0,5060003730187,6,227,g,
1,600831,6x227g,organic,Beans - Ethiopian Shakisso - 2,5.12,Grumpy Mule,,23.05,,0,5060003734079,6,227,g,
1,600832,6x227g,organic,Beans - Sumatra - 4,4.55,Grumpy Mule,,20.45,,0,5060003730002,6,227,g,
1,601055,20x10p,organic,Coffee Pods - intensity 5/10,3.37,Terra,,50.5,,0,,20,10,p,
1,601056,20x10p,organic,Coffee Pods - intensity 9/10,3.37,Terra,,50.5,,0,,20,10,p,
1,601060,6x200g,organic,Natural Spirit Blend - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755158,6,200,g,
1,601062,6x200g,organic,Yirgacheffe - Ethiopia - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755134,6,200,g,
1,601065,6x200g,organic,Whole Bean - Natural Spirit Blend,5.3,Union Hand-Roasted,,23.85,,0,5060035755165,6,200,g,
1,601072,6x200g,,Bobolink Brazil - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035754182,6,200,g,
1,601075,6x200g,,Decaffeinated Blend - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755127,6,200,g,
1,601077,6x200g,,Liberación Guatemala - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755141,6,200,g,
1,601080,6x200g,,Maramba Rwanda - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755202,6,200,g,
1,601082,6x200g,,Revelation - Espresso R&G Coffee,4.73,Union Hand-Roasted,,21.3,,0,5060035755172,6,200,g,
1,601085,6x200g,,The Spirit of Union Blend - R&G Coffee,4.73,Union Hand-Roasted,,21.3,,0,5060035755226,6,200,g,
1,601087,6x200g,,Timana Colombia - R&G Coffee,5.3,Union Hand-Roasted,,23.85,,0,5060035755103,6,200,g,
1,601090,6x200g,,Whole Bean Bright Note Blend,5.3,Union Hand-Roasted,,23.85,,0,5060035755066,6,200,g,
1,601092,6x200g,,Whole Bean Gajah Mountain Sumatra,5.3,Union Hand-Roasted,,23.85,,0,5060035755233,6,200,g,
1,601095,6x200g,,Whole Bean Maramba Rwanda,5.3,Union Hand-Roasted,,23.85,,0,5060035755219,6,200,g,
1,601097,6x200g,,Whole Bean Revelation Espresso,4.73,Union Hand-Roasted,,21.3,,0,5060035755196,6,200,g,
1,601307,6x200g,organic,All-Day Americano R&G Coffee - 4,3.59,Percol,r,16.15,,0,5016311613100,6,200,g,
1,601312,6x200g,organic,Lively Latino R&G Coffee - 3,3.59,Percol,r,16.15,,0,5016311613162,6,200,g,
1,601317,6x200g,organic,Beans - Lively Latino Coffee - 3,4.49,Percol,,20.2,,0,5016311613216,6,200,g,
1,601322,6x100g,organic,Instant Coffee - Pick of the Crop - 4,3.99,Percol,r,17.95,,0,5016311613230,6,100,g,
1,601330,6x227g,organic,Gishwati Rwandan Cloud Forest Coffee R&G - 4,5.28,Source,,23.75,,0,,6,227,g,
1,601335,6x227g,organic,Mexican La Sierra Cloud Forest Coffee R&G - 3,4.87,Source,,21.9,,0,5060003731467,6,227,g,
1,601336,6x227g,organic,Uganda Mount Elgon Cloud Forest R&G - 4,4.87,Source,,21.9,,0,5060003731542,6,227,g,
1,601341,1p,,Source Coffee Poster Pack free of charge - please quote code:,,Source,,,,0,,,1,p,
1,611305,6x250g,,Drinking Chocolate - tub,3.05,Clipper,,13.75,,0,5021991938795,6,250,g,
1,611307,6x350g,,Instant Hot Chocolate - tub,3.59,Clipper,,16.15,,0,5021991938771,6,350,g,
1,611310,4x1kg,,Instant Hot Chocolate - tub,10.15,Clipper,,30.5,,0,5021991938788,4,1,kg,
1,611495,6x250g,,Drinking Chocolate - San Cristobal - tub,3.55,CaféDirect,,15.95,,0,5018190009883,6,250,g,
1,611502,6x400g,,Hot Chocolate - powder,4.1,Divine,,18.45,,0,5017397077725,6,400,g,
1,611505,12x125g,,Cocoa Powder,2.93,Divine,,26.4,,0,5017397077275,12,125,g,
1,611510,6x250g,organic,Cocoa Powder (tub),4.49,Equal Exchange,,20.2,,0,5018190006028,6,250,g,
1,611706,6x300g,organic,Hot Chocolate - tub,4.12,Green & Black,,18.5,,0,7622210313218,6,300,g,
1,611710,12x125g,organic,Cocoa Powder - FairTrade,2.37,Green & Black,,21.35,,0,5011835101690,12,125,g,
1,611715,15x150g,organic,Cooking Chocolate Bar - 70%,2.49,Green & Black,,28,,0,5011835102390,15,150,g,
1,611720,15x150g,organic,Milk Cooks' Chocolate - 37%,2.49,Green & Black,,28,,0,5011835104646,15,150,g,
1,611805,9x250g,,Hot Drinking Chocolate Bar - half case,4.99,Hasslacher's,,33.65,,0,5060280300004,9,250,g,
1,611810,7x250g,,Flaked Hot Drinking Chocolate,5.25,Hasslacher's,,27.55,,0,5060280300134,7,250,g,
1,612005,25kg,organic,Cocoa Powder - 10-12% fat,,Infinity Bulk,,135.5,,0,,,25,kg,
1,612010,1kg,organic,Cocoa Powder - 10-12% fat,,Infinity Foods,,6.15,,0,5028869000011,,1,kg,
1,612050,2.5kg,organic,55% Dark Couverture,,Infinity Foods,,22.3,,0,5028869000028,,2.5,kg,
1,612055,2.5kg,organic,73% Very Dark Couverture,,Infinity Foods,,24.4,,0,5028869000035,,2.5,kg,
1,612060,2.5kg,organic,Milk Couverture,,Infinity Foods,,24.7,,0,5028869000042,,2.5,kg,
1,612065,2.5kg,organic,White Couverture,,Infinity Foods,,24.4,,0,5028869000059,,2.5,kg,
1,612505,12x50g,organic,Yannoh - instant,3.25,Lima,,29.25,,0,5411788003636,12,50,g,
1,612510,8x125g,organic,Yannoh - instant,4.95,Lima,,29.7,,0,5411788003629,8,125,g,
1,612513,6x150g,organic,Yannoh Vanilla - instant,5.75,Lima,,25.9,,0,5411788043120,6,150,g,
1,612515,6x500g,organic,Yannoh Original - ground,3.65,Lima,,16.45,,0,5411788026246,6,500,g,
1,612570,6x300g,organic,No.1 Blend - bag 54% cocoa drinking choc,6.75,Montezuma,,23.9,,0,50012701,6,300,g,
1,612580,1.5kg,organic,No.1 Blend - bulk bag drinking chocolate,,Montezuma,,16.1,,0,560065061564,,1.5,kg,
1,612605,6x100g,organic,Organic Barley Cup,3.39,Barley Cup,,15.25,,0,5010801000098,6,100,g,
1,612607,6x100g,,Barley Cup Original - sml,2.49,Barley Cup,,11.2,,0,5010801000036,6,100,g,
1,612610,6x200g,,Barley Cup Original- lge,4.25,Barley Cup,,19.1,,0,5010801000043,6,200,g,
1,612612,6x200g,,Barley Cup Granules,4.99,Barley Cup,,22.45,,0,5010801000067,6,200,g,
1,612615,6x100g,organic,Organic Chicory Cup,3.69,Barley Cup,,16.6,,0,5901154044979,6,100,g,
1,612620,6x100g,,Chicory Cup (non-organic),3.09,Barley Cup,,13.9,,0,5901154044962,6,100,g,
1,612705,6x100g,organic,BioMalt - instant grain coffee substitute,3.39,Biona,,15.25,,0,5032722301207,6,100,g,
1,612812,6x125g,,No Added Sugar 72% Chocolate Flakes,3.99,Plamil,,14.95,V,2.99,5013092555018,6,125,g,
1,612855,6x100g,organic,Instant Chicory,2.7,Prewetts,,12.15,,0,5013387432017,6,100,g,
1,613012,6x300g,,Dandelion Coffee - pouch,7.59,Symingtons,,34.1,,0,5000477296154,6,300,g,
1,613503,9x100g,organic,Nocaf,2.99,Whole Earth,,20.2,,0,5011835100808,9,100,g,
1,613505,9x125g,,Wakecup,3.89,Whole Earth,,26.25,,0,5011835100853,9,125,g,
1,620100,5x200g,organic,Hot Chocolate - Instant,7.47,Sweet Revolution,,28,,0,,5,200,g,
1,620105,5x200g,organic,Matcha Latte - Instant,7.47,Sweet Revolution,,28,,0,,5,200,g,
1,620110,5x200g,organic,Reishi Chai Latte - Instant,7.47,Sweet Revolution,,28,,0,,5,200,g,
1,620115,5x200g,organic,Turmeric Latte - Instant,7.47,Sweet Revolution,,28,,0,,5,200,g,
1,640105,6x750ml,,Mulled Winter Punch - non-alcoholic,2.64,Belvoir,,9.9,V,1.98,5022019210121,6,750,ml,
1,640110,6x750ml,,Spiced Ginger Punch - non-alcoholic,2.64,Belvoir,,9.9,V,1.98,5022019220120,6,750,ml,
1,640800,8x400ml,organic,Original Kombucha,2.88,Captain Kombucha,,14.4,V,2.88,5600787049046,8,400,ml,
1,640805,8x400ml,organic,Coconut Summer Beach Kombucha,2.88,Captain Kombucha,,14.4,V,2.88,5600787049084,8,400,ml,
1,640810,8x400ml,organic,California Raspberry Kombucha,2.88,Captain Kombucha,,14.4,V,2.88,5600787049022,8,400,ml,
1,640905,6x1l,organic,Coconut Water,4.55,Buko,,16.95,V,3.39,5060401780029,6,1,l,
1,641010,12x330ml,organic,Coconut Water,1.79,Biona,,13.4,V,2.68,5032722311770,12,330,ml,
1,641025,12x330ml,,Purdeys - Rejuvenate - Silver Bottle,1.33,Purdeys,,10,V,2,5024115330055,12,330,ml,
1,641105,20x275ml,organic,Original Kombucha,1.95,Equinox,,24.25,V,4.85,610696108265,20,275,ml,
1,641110,20x275ml,organic,Ginger Kombucha,1.95,Equinox,,24.25,V,4.85,610696108289,20,275,ml,
1,641115,20x275ml,organic,Raspberry & Elderflower Kombucha,1.95,Equinox,,24.25,V,4.85,610696108272,20,275,ml,
1,641120,20x275ml,organic,Wild Berry Kombucha,1.95,Equinox,,24.25,V,4.85,610696108258,20,275,ml,
1,641208,6x750ml,,GO! Kombucha - Green Sencha,5.99,Gaia,,26.6,,0,,6,750,ml,
1,641209,6x750ml,,GO! Kombucha - Red Pu-erh,5.99,Gaia,,26.6,,0,,6,750,ml,
1,641218,12x250ml,,GO! Kombucha - China White,2.29,Gaia,,20.35,,0,,12,250,ml,
1,641219,12x250ml,,GO! Kombucha - Yunnan Gold,2.29,Gaia,,20.35,,0,,12,250,ml,
1,641220,12x250ml,,GO! Kombucha - Darjeeling Black,2.29,Gaia,,20.35,,0,5016391000371,12,250,ml,
1,641307,6x330ml,organic,Pure Hibiscus Drink,1.99,Chosan,,7.1,V,1.42,797776122059,6,330,ml,
1,641350,6x350ml,organic,King Coco - coconut water - glass bottle,2.11,Clearspring,r,7.9,V,1.58,5021554989646,6,350,ml,
1,641405,12x1l,,Coconut Water,3.49,Chi,,26.15,V,5.23,4100910955165,12,1,l,
1,641410,12x330ml,,Coconut Water,1.69,Chi,,12.65,V,2.53,4100910955158,12,330,ml,
1,641428,12x1l,organic,Coconut Water - FairTrade - lge,3.99,Coco Zumi,,29.85,V,5.97,,12,1,l,
1,641430,12x330ml,organic,Coconut Water - FairTrade - small,1.79,Coco Zumi,,13.4,V,2.68,799475794155,12,330,ml,
1,641450,12x1l,organic,Pure Coco Juice - 1 litre,5.15,Dr Martins,,38.65,V,7.73,4260183211082,12,1,l,
1,641462,10x500ml,organic,Pure Coco Juice - 500ml,2.85,Dr Martins,,17.8,V,3.56,4260183211006,10,500,ml,
1,641463,10x500ml,organic,Banana - Pure Coco Juice,2.85,Dr Martins,,17.8,V,3.56,4260183211044,10,500,ml,
1,641464,10x500ml,organic,Pineapple & Acerola Pure Coco Juice,2.85,Dr Martins,,17.8,V,3.56,4260183211020,10,500,ml,
1,641465,8x330ml,organic,Pure Coco Juice - 330ml,2.35,Dr Martins,,11.75,V,2.35,4260183210221,8,330,ml,
1,641485,8x330ml,demeter,Lemon Green Iced Tea,1.39,Hampstead Tea,,8.35,,0,813427000672,8,330,ml,
1,641487,8x330ml,demeter,Raspberry Green Iced Tea,1.39,Hampstead Tea,,8.35,,0,813427000689,8,330,ml,
1,641490,8x330ml,demeter,Peach Oolong Iced Tea,1.39,Hampstead Tea,,8.35,,0,813427000832,8,330,ml,
1,641492,8x330ml,demeter,Elderflower Oolong Iced Tea,1.39,Hampstead,,8.35,,0,813427000696,8,330,ml,
1,641505,6x500ml,,Honegar - small,4.99,Rayners,,18.7,V,3.74,5019998631344,6,500,ml,
1,641510,6x1l,,Honegar - large,9.25,Rayners,,34.65,V,6.93,5019998631412,6,1,l,
1,641550,12x500ml,organic,Original Kombucha - large,3.35,Love Kombucha,,30.15,,0,702811550704,12,500,ml,
1,641552,12x500ml,organic,Blueberry Kombucha - large,3.35,Love Kombucha,,25.15,V,5.03,702811550711,12,500,ml,
1,641553,12x500ml,organic,Ginger Kombucha - large,3.35,Love Kombucha,,25.15,V,5.03,702811550728,12,500,ml,
1,641555,12x500ml,organic,Ginger & Lime Kombucha - large,3.35,Love Kombucha,,25.15,V,5.03,702811550735,12,500,ml,
1,641557,6x250ml,organic,Original Kombucha - small,2.19,Love Kombucha,,9.85,,0,702811662346,6,250,ml,
1,641560,6x250ml,organic,Ginger Kombucha - small,2.19,Love Kombucha,,8.2,V,1.64,702811662353,6,250,ml,
1,641562,6x250ml,organic,Ginger & Lime Kombucha - small,2.19,Love Kombucha,,8.2,V,1.64,702811662360,6,250,ml,
1,641605,12x250ml,organic,Gusto Original Organic Energy,1.99,Gusto,,14.9,V,2.98,5060042491018,12,250,ml,
1,641606,12x275ml,organic,Gusto - Organic Real Cola,1.89,Gusto,,14.15,V,2.83,5060042491322,12,275,ml,
1,641607,12x250ml,organic,Gusto - Lemonade,1.99,Gusto,,14.9,V,2.98,5060042491025,12,250,ml,
1,641615,5p,,Gusto point of sale Leaflet free of charge - please quote code:,,Gusto,,,,0,,,5,p,
1,642005,6x700ml,,Norfolk Punch - non-alcoholic,6.99,Norfolk Punch,,26.15,V,5.23,5573063214387,6,700,ml,
1,642802,6x750ml,organic,Birch Water 100% - Original - large,3.07,Treevitalise,,11.5,V,2.3,5060425630041,6,750,ml,
1,642805,15x250ml,organic,Birch Water - Original - small,2.05,Treevitalise,,19.2,V,3.84,5060425630003,15,250,ml,
1,642807,15x250ml,organic,Birch Water - Lemon,2.05,Treevitalise,,19.2,V,3.84,5060425630027,15,250,ml,
1,642810,15x250ml,organic,Birch Water - Mint,2.05,Treevitalise,,19.2,V,3.84,5060425630010,15,250,ml,
1,642905,6x1l,,Coconut Water,2.69,UFC,r,10.1,V,2.02,8850025000026,6,1,l,
1,642907,12x500ml,,Coconut Water,1.9,UFC,r,14.25,V,2.85,8850025001023,12,500,ml,
1,642910,12x500ml,,Matcha Green Tea Coconut Water,1.9,UFC,r,14.25,V,2.85,8850025000521,12,500,ml,
1,642912,12x500ml,,Thai Lime Coconut Water,1.9,UFC,r,14.25,V,2.85,8850025000514,12,500,ml,
1,642914,6x1l,,Watermelon Coconut Water,2.69,UFC,r,10.1,V,2.02,,6,1,l,
1,642915,12x500ml,,Watermelon Coconut Water,1.9,UFC,r,14.25,V,2.85,8850025000538,12,500,ml,
1,643405,12x330ml,,Coconut Water - small,1.73,Vita Coco,,12.95,V,2.59,898999000022,12,330,ml,
1,643407,12x500ml,,Coconut Water - medium,2.59,Vita Coco,,19.45,V,3.89,898999010007,12,500,ml,
1,643410,12x1l,,Coconut Water - large,3.89,Vita Coco,,29.2,V,5.84,898999000503,12,1,l,
1,660558,12x250ml,,Pomegranate & Raspberry Pressé,1.28,Belvoir,,9.6,V,1.92,5022019340316,12,250,ml,
1,660560,6x500ml,organic,Elderflower Cordial,4.85,Belvoir,,18.15,V,3.63,5022019150205,6,500,ml,
1,660565,6x500ml,organic,Ginger Cordial,4.85,Belvoir,,18.15,V,3.63,5022019160204,6,500,ml,
1,660570,12x250ml,organic,Dragon Fruit & Raspberry Pressé,1.37,Belvoir,,10.25,V,2.05,5022019440313,12,250,ml,
1,660575,6x750ml,organic,Elderflower Pressé,2.73,Belvoir,,10.25,V,2.05,5022019150113,6,750,ml,
1,660577,12x250ml,organic,Elderflower Pressé,1.37,Belvoir,,10.25,V,2.05,5022019150311,12,250,ml,
1,660580,6x750ml,organic,Ginger Beer,2.73,Belvoir,,10.25,V,2.05,5022019160112,6,750,ml,
1,660582,12x250ml,organic,Ginger Beer,1.37,Belvoir,,10.25,V,2.05,5022019160310,12,250,ml,
1,660585,6x750ml,organic,Lemonade,2.73,Belvoir,,10.25,V,2.05,5022019170111,6,750,ml,
1,660587,12x250ml,organic,Lemonade,1.37,Belvoir,,10.25,V,2.05,5022019170319,12,250,ml,
1,660675,6x330ml,organic,Acerola Cherry Juice - pure 100%,5.99,Biona,,22.45,V,4.49,5032722307339,6,330,ml,
1,660680,6x1l,organic,Apple Juice - Tetra,3.28,Biona,,12.3,V,2.46,5032722307186,6,1,l,
1,660681,6x1l,organic,Apple & Blueberry Juice - Tetra,4.48,Biona,,16.8,V,3.36,5032722308466,6,1,l,
1,660682,6x1l,organic,Apple & Cranberry Juice - Tetra,4.48,Biona,,16.8,V,3.36,5032722308459,6,1,l,
1,660684,12x500ml,organic,Beetroot Juice - Tetra,2.09,Biona,,15.65,V,3.13,5032722312357,12,500,ml,
1,660685,6x330ml,organic,Blueberry Juice - 100%,6.29,Biona,,23.55,V,4.71,5032722307322,6,330,ml,
1,660686,12x500ml,organic,Vegetable Juice - Tetra,1.99,Biona,,14.9,V,2.98,5032722312364,12,500,ml,
1,660687,6x1l,organic,Tart Cherry Juice - 100% - lge,4.99,Biona,,18.7,V,3.74,5032722311541,6,1,l,
1,660688,6x200ml,organic,Tart Cherry Juice - 100% - sml,2.28,Biona,,8.55,V,1.71,5032722313897,6,200,ml,
1,660689,12x500ml,organic,Carrot Juice - Tetra,1.99,Biona,,14.9,V,2.98,5032722315471,12,500,ml,
1,660690,6x1l,organic,Pomegranate Juice - 100% - lge,4.99,Biona,,18.7,V,3.74,5032722308824,6,1,l,
1,660692,6x200ml,organic,Pomegranate Juice -100%  - sml,1.88,Biona,,7.05,V,1.41,5032722313880,6,200,ml,
1,660704,6x1l,organic,Carrot Juice,3.59,Biona,,13.45,V,2.69,5032722301764,6,1,l,
1,660705,6x1l,organic,Apple Juice - lge,3.68,Biona,,13.8,V,2.76,5032722301733,6,1,l,
1,660706,6x1l,organic,Purple Carrot juice,4.49,Biona,,16.8,V,3.36,5032722315709,6,1,l,
1,660707,6x1l,organic,Peach Apricot and Apple Juice,3.89,Biona,,14.6,V,2.92,5032722314191,6,1,l,
1,660708,6x1l,organic,Orange Juice,5.49,Biona,,20.55,V,4.11,5032722312319,6,1,l,
1,660709,6x1l,organic,Red Grape Juice,4.39,Biona,,16.45,V,3.29,5032722312326,6,1,l,
1,660710,6x1l,organic,Tomato Juice,3.59,Biona,,13.45,V,2.69,5032722301771,6,1,l,
1,660711,6x750ml,organic,Cranberry Juice - sweetened,4.99,Biona,,18.7,V,3.74,5032722302518,6,750,ml,
1,660712,6x330ml,organic,Cranberry Juice - 100% - sml,5.49,Biona,,20.55,V,4.11,5032722305144,6,330,ml,
1,660713,6x750ml,organic,Apple & Mango Juice,4.99,Biona,,18.7,V,3.74,5032722304987,6,750,ml,
1,660714,6x750ml,organic,Cranberry Juice -100% - lge,9,Biona,,33.7,V,6.74,5032722307513,6,750,ml,
1,660715,6x1l,organic,Multi-7 Fruit & Veg Juice,4.49,Biona,,16.8,V,3.36,5032722315754,6,1,l,
1,660717,6x330ml,organic,Elderberry Juice - 100%,3.68,Biona,,13.8,V,2.76,5032722312715,6,330,ml,
1,660720,6x200ml,organic,Ginger Juice  - sml,3.89,Biona,,17.5,,0,5032722315778,6,200,ml,
1,660722,6x200ml,organic,Lemon Juice  - sml - 100%,1.99,Biona,,8.95,,0,5032722315785,6,200,ml,
1,661290,24x250ml,organic,Karma Cola - can,1.11,Karma Cola,,16.6,V,3.32,9421902090349,24,250,ml,
1,661292,24x250ml,organic,Gingerella Ginger Ale - can,1.11,Karma Cola,,16.6,V,3.32,9421902090356,24,250,ml,
1,661295,24x250ml,organic,Lemony Lemonade - can,1.11,Karma Cola,,16.6,V,3.32,9421902090363,24,250,ml,
1,661305,12x330ml,organic,Karma Cola - bottle,1.65,Karma Cola,,12.35,V,2.47,9421902090028,12,330,ml,
1,661310,12x330ml,organic,Gingerella Ginger Ale - bottle,1.65,Karma Cola,,12.35,V,2.47,9421902090035,12,330,ml,
1,661315,12x330ml,organic,Lemony Lemonade - bottle,1.65,Karma Cola,,12.35,V,2.47,9421902090264,12,330,ml,
1,661540,24x240ml,organic,Mostly Devon Apple Juice,1.47,Luscombe,,22,V,4.4,,24,240,ml,
1,661545,24x240ml,organic,Orange juice,1.55,Luscombe,,23.3,V,4.66,,24,240,ml,
1,661557,24x320ml,organic,Blueberry Crush,1.6,Luscombe,,24,V,4.8,5029212084320,24,320,ml,
